prot_IDs	usage
prot_Q88HH6_exchange	0.362077606111557
prot_Q88HH9_exchange	0.6957666738186
prot_Q88HI1_exchange	0.371770527375594
prot_Q88HJ8_exchange	0
prot_Q88HY4_exchange	0
prot_Q88I13_exchange	0
prot_Q88I35_exchange	0
prot_Q88I79_exchange	0.0436776876093213
prot_Q88IA0_exchange	0
prot_Q88IB9_exchange	0
prot_Q88IR6_exchange	0
prot_Q88IS0_exchange	0
prot_Q88IS4_exchange	1
prot_Q88IT6_exchange	0.0100373879810875
prot_Q88IU4_exchange	0
prot_Q88IU5_exchange	0
prot_Q88J00_exchange	0
prot_Q88JF1_exchange	1
prot_Q88JG9_exchange	0.137138993409852
prot_Q88JH0_exchange	0
prot_Q88JH5_exchange	0
prot_Q88JJ3_exchange	0
prot_Q88JU5_exchange	0
prot_Q88JV2_exchange	0
prot_Q88JW9_exchange	0.0535924090844648
prot_Q88K01_exchange	0
prot_Q88K05_exchange	0
prot_Q88K07_exchange	0
prot_Q88K17_exchange	0
prot_Q88K22_exchange	0
prot_Q88K23_exchange	0
prot_Q88K27_exchange	0
prot_Q88K32_exchange	0
prot_Q88K33_exchange	0
prot_Q88K34_exchange	0
prot_Q88K38_exchange	0
prot_Q88K39_exchange	0
prot_Q88K52_exchange	0
prot_Q88K59_exchange	0
prot_Q88K65_exchange	0
prot_Q88K73_exchange	0
prot_Q88KB4_exchange	0
prot_Q88KB5_exchange	0
prot_Q88KB9_exchange	0.0391932484931634
prot_Q88KE9_exchange	0
prot_Q88KF1_exchange	0.295785271251536
prot_Q88KF2_exchange	1
prot_Q88KF4_exchange	0.0121015859311265
prot_Q88KF5_exchange	0.00495305753178792
prot_Q88KF6_exchange	0.000420277735646349
prot_Q88KG1_exchange	0.549365049818092
prot_Q88KG2_exchange	0.815564447556549
prot_Q88KG6_exchange	0.0829764547868739
prot_Q88KH2_exchange	0
prot_Q88KM5_exchange	0.557134292421268
prot_Q88KS2_exchange	0
prot_Q88KS3_exchange	0
prot_Q88KS4_exchange	1.84260309407759e-06
prot_Q88KS5_exchange	0
prot_Q88KV9_exchange	0
prot_Q88KX1_exchange	1
prot_Q88KX9_exchange	0
prot_Q88KY7_exchange	0
prot_Q88KY8_exchange	0
prot_Q88KZ0_exchange	0.116028232029084
prot_Q88KZ4_exchange	0
prot_Q88L01_exchange	0
prot_Q88L02_exchange	0.000554339791268393
prot_Q88L07_exchange	0
prot_Q88L14_exchange	0.247775735196641
prot_Q88L15_exchange	1
prot_Q88L20_exchange	0.116185206233324
prot_Q88L24_exchange	0
prot_Q88L33_exchange	0
prot_Q88L37_exchange	0.00282756133067419
prot_Q88L40_exchange	0.347441862981788
prot_Q88L53_exchange	0
prot_Q88L55_exchange	1
prot_Q88L58_exchange	1
prot_Q88LB8_exchange	0
prot_Q88LC3_exchange	0.00108023719395918
prot_Q88LC7_exchange	0
prot_Q88LD4_exchange	0
prot_Q88LD5_exchange	0.175230779430069
prot_Q88LD8_exchange	0.796985524608164
prot_Q88LD9_exchange	0.811317924667467
prot_Q88LE4_exchange	0.0943094428604073
prot_Q88LE5_exchange	0.377257344718565
prot_Q88LE7_exchange	0.000152794530662884
prot_Q88LE8_exchange	0.000225996909904085
prot_Q88LF6_exchange	0.206748850104652
prot_Q88LG1_exchange	1
prot_Q88LK3_exchange	0
prot_Q88LL4_exchange	1
prot_Q88LL5_exchange	0.0072425362477196
prot_Q88LL6_exchange	0.116354989230242
prot_Q88LL7_exchange	0.0553008831946878
prot_Q88LL8_exchange	0.0811749971701
prot_Q88LM5_exchange	0.900870709313311
prot_Q88LM7_exchange	0.125938759833529
prot_Q88LQ2_exchange	0
prot_Q88LQ5_exchange	0
prot_Q88LQ7_exchange	0
prot_Q88LR3_exchange	1
prot_Q88LT5_exchange	0
prot_Q88LU7_exchange	0.343704547425842
prot_Q88LV4_exchange	1
prot_Q88LW2_exchange	0.471693494918645
prot_Q88LW9_exchange	1
prot_Q88LX0_exchange	0.00920954082479851
prot_Q88LX1_exchange	0
prot_Q88LX7_exchange	0
prot_Q88LX8_exchange	0
prot_Q88LZ1_exchange	0
prot_Q88LZ2_exchange	0
prot_Q88LZ3_exchange	0
prot_Q88LZ4_exchange	0
prot_Q88LZ9_exchange	0
prot_Q88M00_exchange	0
prot_Q88M04_exchange	0.0377089946448499
prot_Q88M05_exchange	1
prot_Q88M06_exchange	0.000299722160453476
prot_Q88M07_exchange	1
prot_Q88M10_exchange	0.796985524600453
prot_Q88M11_exchange	0
prot_Q88M20_exchange	0.493976671759501
prot_Q88M95_exchange	0.0016631329538241
prot_Q88M97_exchange	0.0679312114692867
prot_Q88M98_exchange	0.000460454696588767
prot_Q88MA1_exchange	0.13142355969905
prot_Q88MA2_exchange	0.298615784647367
prot_Q88MA9_exchange	0.796985524661944
prot_Q88MB0_exchange	1
prot_Q88MB7_exchange	0
prot_Q88MB8_exchange	0
prot_Q88MC0_exchange	0
prot_Q88MC4_exchange	0
prot_Q88MC8_exchange	0
prot_Q88MD5_exchange	0.0041504431074308
prot_Q88ME5_exchange	0
prot_Q88MF1_exchange	0.00637285685221283
prot_Q88MF3_exchange	0.126975413930285
prot_Q88MF4_exchange	0.0046187149916674
prot_Q88MF5_exchange	0.000158142840636751
prot_Q88MF7_exchange	0.796985524603247
prot_Q88MF9_exchange	0.414299594197825
prot_Q88MG0_exchange	0
prot_Q88MG1_exchange	0.243797349395406
prot_Q88MG4_exchange	0.811317924667467
prot_Q88MG7_exchange	0.0114652310721903
prot_Q88MG8_exchange	0.151362858832389
prot_Q88MG9_exchange	1
prot_Q88MH0_exchange	0.694785088880919
prot_Q88MH4_exchange	0.796985524603247
prot_Q88MH6_exchange	0.0111192643165411
prot_Q88MH8_exchange	0.0317182203940558
prot_Q88MI3_exchange	0.877653523247784
prot_Q88MP5_exchange	0.742814704858362
prot_Q88MR4_exchange	1
prot_Q88MS3_exchange	0
prot_Q88MS4_exchange	0
prot_Q88MT7_exchange	0
prot_Q88MU0_exchange	0
prot_Q88MU7_exchange	1
prot_Q88MU8_exchange	0.552069982017032
prot_Q88MU9_exchange	0
prot_Q88MW1_exchange	0.413739820820427
prot_Q88MX4_exchange	0.977519471009023
prot_Q88MY2_exchange	0.00083212784721389
prot_Q88MZ2_exchange	0.0824525817163305
prot_Q88MZ9_exchange	0
prot_Q88N13_exchange	0
prot_Q88N27_exchange	0
prot_Q88N35_exchange	0.00871120182097136
prot_Q88N36_exchange	0.0793370793936456
prot_Q88N37_exchange	0.0133307058868485
prot_Q88N39_exchange	1
prot_Q88N49_exchange	1
prot_Q88N54_exchange	0.00691040142461843
prot_Q88N71_exchange	0.0564560417629074
prot_Q88N74_exchange	0.121918659000989
prot_Q88N75_exchange	0
prot_Q88N76_exchange	0.258903713415436
prot_Q88N78_exchange	0.796985524608131
prot_Q88N80_exchange	0.00025676641486888
prot_Q88N81_exchange	0.796985524608131
prot_Q88N82_exchange	0
prot_Q88N89_exchange	0.796985524608131
prot_Q88N93_exchange	1
prot_Q88N94_exchange	1
prot_Q88N95_exchange	1
prot_Q88NA1_exchange	0
prot_Q88NA8_exchange	0.138074776290951
prot_Q88NA9_exchange	0.104175655593919
prot_Q88NB2_exchange	0
prot_Q88NB5_exchange	0
prot_Q88NB8_exchange	0.796985524608131
prot_Q88NB9_exchange	0.796985524608131
prot_Q88NC0_exchange	0.796985524608131
prot_Q88NF7_exchange	0
prot_Q88NF9_exchange	1
prot_Q88NG9_exchange	0.0613490822554019
prot_Q88NH2_exchange	0.010234482060183
prot_Q88NH4_exchange	0
prot_Q88NH8_exchange	0.410107846635098
prot_Q88NI4_exchange	0
prot_Q88NJ4_exchange	0
prot_Q88NK1_exchange	0
prot_Q88NK2_exchange	0
prot_Q88NM8_exchange	0.0832676322707282
prot_Q88NN0_exchange	0.104282384669928
prot_Q88NR4_exchange	0
prot_Q88NR7_exchange	0
prot_Q88NR8_exchange	0
prot_Q88NS5_exchange	0.0247944291123144
prot_Q88NV4_exchange	0
prot_Q88NV7_exchange	0
prot_Q88NW7_exchange	0.798842983434307
prot_Q88NX1_exchange	0.000747144878940212
prot_Q88NX4_exchange	0.0060439302585678
prot_Q88NX5_exchange	0
prot_Q88NX8_exchange	0
prot_Q88NY2_exchange	0
prot_Q88NY5_exchange	0
prot_Q88P16_exchange	0.796985524661944
prot_Q88P21_exchange	0.796985524608131
prot_Q88P22_exchange	0.824076343151348
prot_Q88P28_exchange	0.6404131357184
prot_Q88P29_exchange	0.597400044217816
prot_Q88P31_exchange	0.537331087441528
prot_Q88P35_exchange	0
prot_Q88P38_exchange	0
prot_Q88P39_exchange	0
prot_Q88P42_exchange	0.301251553211813
prot_Q88P43_exchange	0.196019411780992
prot_Q88P44_exchange	0
prot_Q88P52_exchange	0
prot_Q88P53_exchange	0.00218341009399532
prot_Q88P54_exchange	0.105850521393727
prot_Q88P64_exchange	0.0373194498407947
prot_Q88P65_exchange	0.0647789671187801
prot_Q88P67_exchange	0.0407748576526408
prot_Q88P73_exchange	0
prot_Q88P76_exchange	0
prot_Q88P86_exchange	0.00162390134169617
prot_Q88P87_exchange	0.815654962652454
prot_Q88P88_exchange	0.362006662098815
prot_Q88P95_exchange	0.00392367273290859
prot_Q88P96_exchange	0.796985524608131
prot_Q88P97_exchange	8.30430561994815e-07
prot_Q88P98_exchange	2.55624872540244e-07
prot_Q88P99_exchange	5.51116218290782e-07
prot_Q88PB4_exchange	0
prot_Q88PB8_exchange	0
prot_Q88PB9_exchange	0
prot_Q88PC0_exchange	0
prot_Q88PD0_exchange	0
prot_Q88PD5_exchange	0
prot_Q88PF3_exchange	0
prot_Q88PG5_exchange	0
prot_Q88PG6_exchange	0
prot_Q88PG7_exchange	0
prot_Q88PG8_exchange	0
prot_Q88PH1_exchange	0
prot_Q88PH2_exchange	0
prot_Q88PI0_exchange	0
prot_Q88PI2_exchange	0
prot_Q88PI6_exchange	0.250306339801557
prot_Q88PJ6_exchange	0
prot_Q88PJ7_exchange	0.796985524603247
prot_Q88PK1_exchange	0
prot_Q88PK3_exchange	0.545455793711287
prot_Q88PK6_exchange	0.194413062410747
prot_Q88PK7_exchange	0
prot_Q88PK8_exchange	0.64606462069969
prot_Q88PL0_exchange	0
prot_Q88PL2_exchange	0
prot_Q88PL7_exchange	0
prot_Q88PL8_exchange	0
prot_Q88PM6_exchange	0
prot_Q88PN2_exchange	0.947352099933747
prot_Q88PN4_exchange	1
prot_Q88PN5_exchange	1
prot_Q88PN6_exchange	1
prot_Q88PN7_exchange	1
prot_Q88PP9_exchange	0
